count,obj_id,meta_url,source_url,source_path,source_md5,image_path,image_md5,title,artist_display_name,dominant_color,dominant_color_hex,r,g,b,r_jitter10x_bw,g_jitter10x_bw,b_jitter10x_bw,color_jitter10x_bw,gridX,gridY,umap_jitter_X,umap_jitter_Y,umapX,umapY,cluster
1018,436705,https://collectionapi.metmuseum.org/public/collection/v1/objects/436705,https://images.metmuseum.org/CRDImages/ep/original/DT1997.jpg,unprocessed/image-436705.png,c7bdce98631e5e8904e274a1dbfe9305,images/436705-00.png,d0523e317960b8b00c77becfd6a25d46,Head of Saint John the Evangelist,Jean Auguste Dominique Ingres,"(77, 63, 42)",#4d3f2a,77,63,42,69,52,48,#453430,-0.37143,0.08108,0.22093,0.11628,0.22424,0.1104,Cluster 9
1019,436253,https://collectionapi.metmuseum.org/public/collection/v1/objects/436253,https://images.metmuseum.org/CRDImages/ep/original/DT31.jpg,unprocessed/image-436253.png,32cf5c7d85f06b62eb6a4cff21a62eeb,images/436253-00.png,11eaac794ddeb0177165483e6288010e,Lucas van Uffel (died 1637),Anthony van Dyck,"(79, 64, 43)",#4f402b,79,64,43,88,56,43,#58382b,0.2,-0.02703,0.47674,-0.16279,0.47341,-0.16823,Cluster 5
1020,15145,https://collectionapi.metmuseum.org/public/collection/v1/objects/15145,https://images.metmuseum.org/CRDImages/ad/original/DP217026.jpg,unprocessed/image-15145.png,af5f5cc6b998d4ffc51e2d6a35bee916,images/15145-00.png,eeb32396cfe1b2df7844b679e1232a0c,Anthony Wayne Robinson,James Peale,"(159, 135, 115)",#9f8773,159,135,115,154,126,123,#9a7e7b,0.88571,-0.02703,0.84884,-0.46512,0.85499,-0.46283,Cluster 4
1021,437769,https://collectionapi.metmuseum.org/public/collection/v1/objects/437769,https://images.metmuseum.org/CRDImages/ep/original/DP-15762-001.jpg,unprocessed/image-437769.png,470bf82a7bdbadf4dfedf70e38fcf9a5,images/437769-00.png,b5c6b91c3c768b102085f8310da1ccf5,Clothing the Naked,Michiel Sweerts,"(66, 49, 36)",#423124,66,49,36,85,39,47,#55272f,0.77143,0.51351,0.88372,0.31395,0.86996,0.29497,Cluster 2
1022,437769,https://collectionapi.metmuseum.org/public/collection/v1/objects/437769,https://images.metmuseum.org/CRDImages/ep/original/DP-15762-001.jpg,unprocessed/image-437769.png,470bf82a7bdbadf4dfedf70e38fcf9a5,images/437769-01.png,294b8fe2cb5235e70e4adc7335a74ed9,Clothing the Naked,Michiel Sweerts,"(73, 54, 42)",#49362a,73,54,42,76,48,45,#4c302d,0.2,0.89189,0.56977,0.83721,0.56787,0.83495,Cluster 7
1023,708350,https://collectionapi.metmuseum.org/public/collection/v1/objects/708350,https://images.metmuseum.org/CRDImages/dp/original/DP858194.jpg,unprocessed/image-708350.png,622927dc1a0f1a9ed8ee03fcabebf693,images/708350-00.png,fd97ed964a473e501890633b1c5e600c,William Shakespeare,John Cochran,"(110, 105, 100)",#6e6964,110,105,100,100,123,78,#647b4e,0.31429,0.02703,0.56977,-0.18605,0.55385,-0.18556,Cluster 5
1024,437210,https://collectionapi.metmuseum.org/public/collection/v1/objects/437210,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.45.bw.R.jpg,unprocessed/image-437210.png,450de4a85935c2c7925dd5ae16515c89,images/437210-00.png,0fc3fd4fdec55cf9bb9d0752c8f7d6ed,Portrait of a Young Man of the Van Steynoert Family,Netherlandish Painter,"(64, 64, 64)",#404040,64,64,64,64,64,64,#404040,-0.88571,0.89189,-0.38372,0.60465,-0.36581,0.60741,Cluster 3
1025,436216,https://collectionapi.metmuseum.org/public/collection/v1/objects/436216,https://images.metmuseum.org/CRDImages/ep/original/DP324593.jpg,unprocessed/image-436216.png,1dc209dd3919fbb4faa18b5c70da91a7,images/436216-00.png,71859e3af76691d14a4d48e53197a257,Portrait of a Young Woman as a Vestal Virgin,François Hubert Drouais,"(117, 95, 77)",#755f4d,117,95,77,111,98,58,#6f623a,-0.08571,0.62162,0.19767,0.81395,0.18368,0.82158,Cluster 10
1026,251089,https://collectionapi.metmuseum.org/public/collection/v1/objects/251089,https://images.metmuseum.org/CRDImages/gr/original/DP113206.jpg,unprocessed/image-251089.png,c046ecbbb37c9156afd9c28720da5982,images/251089-00.png,939e4146293877cb4b681da31f97f2b1,Terracotta lekythos (oil flask),,"(156, 138, 124)",#9c8a7c,156,138,124,172,152,132,#ac9884,-0.94286,-0.18919,-0.93023,-0.10465,-0.92014,-0.08699,Cluster 1
1027,438001,https://collectionapi.metmuseum.org/public/collection/v1/objects/438001,https://images.metmuseum.org/CRDImages/ep/original/DT1953.jpg,unprocessed/image-438001.png,62c8566e7cbad1e330cc94838d58ab07,images/438001-00.png,b92d562a499de1803bfb8565cf4316e2,Two Women,Paul Gauguin,"(59, 55, 19)",#3b3713,59,55,19,63,49,26,#3f311a,-0.25714,-0.24324,-0.0814,-0.06977,-0.08456,-0.08359,Cluster X
1028,438001,https://collectionapi.metmuseum.org/public/collection/v1/objects/438001,https://images.metmuseum.org/CRDImages/ep/original/DT1953.jpg,unprocessed/image-438001.png,62c8566e7cbad1e330cc94838d58ab07,images/438001-01.png,5c3f32b0268d94a241ba200fda776227,Two Women,Paul Gauguin,"(78, 68, 17)",#4e4411,78,68,17,77,67,4,#4d4304,-0.2,-0.35135,-0.0814,-0.11628,-0.08554,-0.11409,Cluster X
1029,436933,https://collectionapi.metmuseum.org/public/collection/v1/objects/436933,https://images.metmuseum.org/CRDImages/ep/original/DP143153.jpg,unprocessed/image-436933.png,a37f489cbeec3f82bdcd7c0a327c44e8,images/436933-00.png,b25b7787fdf6a8abfacc4d586dd021b9,Portrait of a Woman,Nicolaes Maes,"(73, 57, 32)",#493920,73,57,32,75,49,46,#4b312e,0.08571,-0.40541,0.31395,-0.25581,0.30224,-0.25639,Cluster 5
1030,437580,https://collectionapi.metmuseum.org/public/collection/v1/objects/437580,https://images.metmuseum.org/CRDImages/ep/original/DP161649.jpg,unprocessed/image-437580.png,c663fb14c12f0dff5c7181c08176b738,images/437580-00.png,d7e37b93d99a93f81e297032fe387015,"Mrs. Robert Shurlock (Henrietta Ann Jane Russell, 1775–1849) and Her Daughter Ann",John Russell,"(116, 112, 104)",#747068,116,112,104,109,120,93,#6d785d,-0.08571,0.78378,0.4186,0.84884,0.40311,0.84388,Cluster 10
1031,437580,https://collectionapi.metmuseum.org/public/collection/v1/objects/437580,https://images.metmuseum.org/CRDImages/ep/original/DP161649.jpg,unprocessed/image-437580.png,c663fb14c12f0dff5c7181c08176b738,images/437580-01.png,b2fc0612741896eb81996a95a758bd66,"Mrs. Robert Shurlock (Henrietta Ann Jane Russell, 1775–1849) and Her Daughter Ann",John Russell,"(156, 143, 130)",#9c8f82,156,143,130,158,147,123,#9e937b,-0.08571,0.94595,0.31395,0.97674,0.29101,0.974,Cluster 10
1032,19376,https://collectionapi.metmuseum.org/public/collection/v1/objects/19376,https://images.metmuseum.org/CRDImages/ad/original/DP146262.jpg,unprocessed/image-19376.png,5e1caa7102e11cd7eb5d7d2929cd964a,images/19376-00.png,f6521f5b04c5de1e5d36fdd81312fbdb,Portrait of a Boy,,"(152, 152, 139)",#98988b,152,152,139,160,148,141,#a0948d,0.42857,0.35135,0.65116,0.31395,0.63931,0.30852,Cluster 2
1033,459106,https://collectionapi.metmuseum.org/public/collection/v1/objects/459106,https://images.metmuseum.org/CRDImages/rl/original/DT717.jpg,unprocessed/image-459106.png,46c3641b287c854fca8502befc54c1f0,images/459106-00.png,63851cee2a5a1ff7a325a6f76a2bf5e4,"Joséphine-Éléonore-Marie-Pauline de Galard de Brassac de Béarn (1825–1860), Princesse de Broglie",Jean Auguste Dominique Ingres,"(93, 85, 64)",#5d5540,93,85,64,97,83,61,#61533d,1,0.94595,0.93023,0.45349,0.92349,0.44215,Cluster 2
1034,340852,https://collectionapi.metmuseum.org/public/collection/v1/objects/340852,https://images.metmuseum.org/CRDImages/dp/original/DP805380.jpg,unprocessed/image-340852.png,3723e3fd7c41aa2847ac6511e64a5d2c,images/340852-00.png,74568867e34442d689093debd51d20ef,"Angel of the Revelation (Book of Revelation, chapter 10)",William Blake,"(213, 189, 152)",#d5bd98,213,189,152,216,179,155,#d8b39b,-0.37143,-0.67568,-0.40698,-0.30233,-0.406,-0.32178,Cluster 8
1035,11704,https://collectionapi.metmuseum.org/public/collection/v1/objects/11704,https://images.metmuseum.org/CRDImages/ad/original/ap32.110.jpg,unprocessed/image-11704.png,89c9ca3a50fedc0e7c3214cba18826e8,images/11704-00.png,790eb4212461a6a818f8f48f2f9539d7,Arthur St. Clair,Charles Willson Peale,"(96, 96, 97)",#606061,96,96,97,89,91,99,#595b63,-0.54286,0.83784,-0.13953,0.61628,-0.13632,0.61657,Cluster 3
1036,11764,https://collectionapi.metmuseum.org/public/collection/v1/objects/11764,https://images.metmuseum.org/CRDImages/ad/original/DT2063.jpg,unprocessed/image-11764.png,4f5ee0e420fade24e965d08da7a16530,images/11764-00.png,c7324d2bec394f8ccc4769291f1c5afa,Mrs. Mayer and Daughter,Ammi Phillips,"(125, 108, 102)",#7d6c66,125,108,102,115,98,114,#736272,-0.2,0.72973,0.17442,0.86047,0.16777,0.85492,Cluster 10
1037,11764,https://collectionapi.metmuseum.org/public/collection/v1/objects/11764,https://images.metmuseum.org/CRDImages/ad/original/DT2063.jpg,unprocessed/image-11764.png,4f5ee0e420fade24e965d08da7a16530,images/11764-01.png,e78e0cfa94218109b23934539612f57e,Mrs. Mayer and Daughter,Ammi Phillips,"(125, 99, 88)",#7d6358,125,99,88,133,109,98,#856d62,0.6,0.24324,0.69767,0.36047,0.67118,0.37021,Cluster 2
1038,334259,https://collectionapi.metmuseum.org/public/collection/v1/objects/334259,https://images.metmuseum.org/CRDImages/dp/original/DP109557.jpg,unprocessed/image-334259.png,7b492af4db93401eedc8fc8a08c03d04,images/334259-00.png,04b28145a9448f5196304bcc6d073ffe,Jewish Woman of Algiers Seated on the Ground,Théodore Chassériau,"(185, 167, 138)",#b9a78a,185,167,138,173,188,129,#adbc81,-0.6,-0.67568,-0.61628,-0.23256,-0.61892,-0.23402,Cluster 1
1039,15128,https://collectionapi.metmuseum.org/public/collection/v1/objects/15128,https://images.metmuseum.org/CRDImages/ad/original/DP168976.jpg,unprocessed/image-15128.png,e9ab26a742274aaf367196828548125b,images/15128-00.png,453ed3b12ea2ae3db93cf84a51c15896,Joseph Donaldson,Charles Willson Peale,"(96, 92, 88)",#605c58,96,92,88,78,93,77,#4e5d4d,-0.2,0.51351,0.32558,0.54651,0.31106,0.54888,Cluster 9
1040,337433,https://collectionapi.metmuseum.org/public/collection/v1/objects/337433,https://images.metmuseum.org/CRDImages/dp/original/DP815328.jpg,unprocessed/image-337433.png,73e9b3753fcf9c14c13870e8b4ec6c9e,images/337433-00.png,2eb75a76b665062436f35707aa381e61,Exotic Flower,Edouard Manet,"(119, 106, 90)",#776a5a,119,106,90,119,104,96,#776860,-0.31429,-0.72973,-0.30233,-0.40698,-0.31789,-0.40405,Cluster 8
1041,437873,https://collectionapi.metmuseum.org/public/collection/v1/objects/437873,https://images.metmuseum.org/CRDImages/ep/original/DP239023.jpg,unprocessed/image-437873.png,9996605364ba365f3a808b10b4582507,images/437873-00.png,1259f6d4a79ffa7c8f7b8990fdd5c330,"Philip IV (1605–1665), King of Spain",Velázquez (Diego Rodríguez de Silva y Velázquez),"(84, 68, 52)",#544434,84,68,52,80,80,50,#505032,0.48571,0.08108,0.62791,-0.24419,0.61115,-0.2384,Cluster 4
1042,12700,https://collectionapi.metmuseum.org/public/collection/v1/objects/12700,https://images.metmuseum.org/CRDImages/ad/original/ap1970.118.jpg,unprocessed/image-12700.png,31037125016ba9b86ee5b5543db612bf,images/12700-00.png,d22d0305043c8b6d55a0ff9d58bf4263,Portrait of a Gentleman,Thomas Seir Cummings,"(141, 141, 141)",#8d8d8d,141,141,141,141,141,141,#8d8d8d,1,-0.89189,0.55814,-0.82558,0.54529,-0.84967,Cluster X
1043,437387,https://collectionapi.metmuseum.org/public/collection/v1/objects/437387,https://images.metmuseum.org/CRDImages/ep/original/DP145938.jpg,unprocessed/image-437387.png,d71f0c1648ed3810a871b342b3c3ede4,images/437387-00.png,a8d6e9e3fcb5ba413d47de49080692b9,Portrait of a Man,Rembrandt (Rembrandt van Rijn),"(69, 58, 43)",#453a2b,69,58,43,76,59,51,#4c3b33,0.14286,-0.08108,0.44186,-0.17442,0.43237,-0.17432,Cluster 5
1044,547844,https://collectionapi.metmuseum.org/public/collection/v1/objects/547844,https://images.metmuseum.org/CRDImages/eg/original/DP266862.jpg,unprocessed/image-547844.png,f0b126a9fa86b596baea5f87ba59e79d,images/547844-00.png,29bcb2e6514495301ca13b436f5e1449,Funerary Mask,,"(148, 130, 119)",#948277,148,130,119,154,131,120,#9a8378,-1,-0.24324,-0.93023,-0.12791,-0.92871,-0.11592,Cluster 1
1045,436798,https://collectionapi.metmuseum.org/public/collection/v1/objects/436798,https://images.metmuseum.org/CRDImages/ep/original/DP-15761-001.jpg,unprocessed/image-436798.png,4912248d46b8933880909e1ac8879162,images/436798-00.png,db24a6272743c454ec169fc32a7e8788,The Holy Family with Shepherds,Jacob Jordaens,"(89, 76, 56)",#594c38,89,76,56,85,82,47,#55522f,1,0.89189,0.98837,0.37209,0.97888,0.36789,Cluster 2
1046,343419,https://collectionapi.metmuseum.org/public/collection/v1/objects/343419,https://images.metmuseum.org/CRDImages/dp/original/DP800098.jpg,unprocessed/image-343419.png,94c062f6b8208a0c6ef7c2318b55edd8,images/343419-00.png,55ceabca6cddd2d990a3254ffc6a0629,Portrait of the Painter François Gysels,David Bailly,"(176, 166, 154)",#b0a69a,176,166,154,176,166,156,#b0a69c,-0.02857,-0.67568,-0.01163,-0.60465,-0.00671,-0.61209,Cluster 8
1047,10466,https://collectionapi.metmuseum.org/public/collection/v1/objects/10466,https://images.metmuseum.org/CRDImages/ad/original/DP137144.jpg,unprocessed/image-10466.png,e2d0566cb90e35892540a1cf4956f2aa,images/10466-00.png,2f8a712b454d39074e3647520d8db531,Edward Guthrie Kennedy,William Merritt Chase,"(88, 70, 59)",#58463b,88,70,59,78,62,61,#4e3e3d,0.14286,-0.40541,0.36047,-0.34884,0.34181,-0.34505,Cluster 5
1048,437089,https://collectionapi.metmuseum.org/public/collection/v1/objects/437089,https://images.metmuseum.org/CRDImages/ep/original/DP140945.jpg,unprocessed/image-437089.png,ed3766a0a41a3e148306f57744a5cf2f,images/437089-00.png,31081903affef0716ad851ee6f41b4cf,Portrait of a Man,Arnold Boonen,"(160, 134, 88)",#a08658,160,134,88,148,146,90,#94925a,0.08571,0.24324,0.44186,0.47674,0.42575,0.47465,Cluster 9
1049,435959,https://collectionapi.metmuseum.org/public/collection/v1/objects/435959,https://images.metmuseum.org/CRDImages/ep/original/ep30.95.286.bw.R.jpg,unprocessed/image-435959.png,f0115fbe8f57096299d1b17a149e35f9,images/435959-00.png,f8d559fb030dcae3e1117331c8cd58f1,Portrait of a Man,Corneille de Lyon,"(122, 122, 122)",#7a7a7a,122,122,122,122,122,122,#7a7a7a,-0.65714,1,-0.24419,0.67442,-0.25994,0.66622,Cluster 3
1050,436339,https://collectionapi.metmuseum.org/public/collection/v1/objects/436339,https://images.metmuseum.org/CRDImages/ep/original/ep22.60.46.bw.R.jpg,unprocessed/image-436339.png,87464c2a82546b2942f11a2dbe9dc7e4,images/436339-00.png,6134bd41f8e6894ab9052e122e214fb0,Portrait of a Member of the de Thou Family,French Painter,"(51, 51, 51)",#333333,51,51,51,51,51,51,#333333,-1,0.94595,-0.36047,0.62791,-0.36867,0.62026,Cluster 3
1051,436591,https://collectionapi.metmuseum.org/public/collection/v1/objects/436591,https://images.metmuseum.org/CRDImages/ep/original/ep22.174.bw.R.jpg,unprocessed/image-436591.png,3018f41e7026d324d0c016ea1ff320c7,images/436591-00.png,39bbc2ed4c772d0a901ca684bf088a47,Portrait of a Woman,Johann Nikolaus Grooth,"(119, 119, 119)",#777777,119,119,119,119,119,119,#777777,-0.31429,0.89189,0.30233,0.96512,0.27073,0.98954,Cluster 10
1052,390225,https://collectionapi.metmuseum.org/public/collection/v1/objects/390225,https://images.metmuseum.org/CRDImages/dp/original/DP880544.jpg,unprocessed/image-390225.png,d7232ca85a2474dc8e6373f95031820a,images/390225-00.png,2cd0835fdbd7c1682e648faaa7f1a6ba,"Martin Vanden Bogaert, called Desjardins",Gérard Edelinck,"(121, 115, 112)",#797370,121,115,112,133,117,98,#857562,0.08571,1,0.55814,0.89535,0.54983,0.89243,Cluster 7
1053,189434,https://collectionapi.metmuseum.org/public/collection/v1/objects/189434,https://images.metmuseum.org/CRDImages/es/original/4388.jpg,unprocessed/image-189434.png,41315b62c72edd2a735fc3ecccf084d8,images/189434-00.png,f9b348fa8ffdda37109b13938da4af69,Woman with a rose (one of a set),French Painter,"(167, 167, 167)",#a7a7a7,167,167,167,167,167,167,#a7a7a7,0.37143,-0.83784,0.17442,-0.97674,0.17448,-0.97585,Cluster 6
1054,12804,https://collectionapi.metmuseum.org/public/collection/v1/objects/12804,https://images.metmuseum.org/CRDImages/ad/original/APS3424.jpg,unprocessed/image-12804.png,1cebcd914552bcb75e772ea368dfbacf,images/12804-00.png,327a7966e8c9d7fd76331cd733a128df,Sanford R. Gifford,Launt Thompson,"(136, 135, 138)",#88878a,136,135,138,140,124,128,#8c7c80,-0.71429,-0.45946,-0.80233,-0.16279,-0.79855,-0.17385,Cluster 1
1055,548277,https://collectionapi.metmuseum.org/public/collection/v1/objects/548277,https://images.metmuseum.org/CRDImages/eg/original/DP-18341-009.jpg,unprocessed/image-548277.png,344f8580b7030cb4559d72571eff734b,images/548277-00.png,fb32e7bf4875add73c1ee96b75224f00,Inner coffin of Ankhshepenwepet,,"(161, 118, 85)",#a17655,161,118,85,145,133,81,#918551,-0.94286,-0.89189,-0.90698,-0.31395,-0.90119,-0.31009,Cluster 1
1056,11743,https://collectionapi.metmuseum.org/public/collection/v1/objects/11743,https://images.metmuseum.org/CRDImages/ad/original/DT2059.jpg,unprocessed/image-11743.png,452653a1d706cae017c1ac897e15cc8a,images/11743-00.png,41b200eb5b5eaace0b229211ad3a79d0,Martha Washington,Rembrandt Peale,"(153, 119, 81)",#997751,153,119,81,144,120,78,#90784e,-0.48571,0.83784,0.18605,0.89535,0.17132,0.8823,Cluster 10
1057,708308,https://collectionapi.metmuseum.org/public/collection/v1/objects/708308,https://images.metmuseum.org/CRDImages/dp/original/DP858189.jpg,unprocessed/image-708308.png,0a7e5acba1ab02c941563b34e3571291,images/708308-00.png,a89b5b4358791316353403317c47b8b4,William Shakespeare,George Vertue,"(121, 113, 98)",#797162,121,113,98,122,107,109,#7a6b6d,1,-0.78378,0.66279,-0.83721,0.65489,-0.8292,Cluster X
1058,205651,https://collectionapi.metmuseum.org/public/collection/v1/objects/205651,https://images.metmuseum.org/CRDImages/es/original/DP-13721-054.jpg,unprocessed/image-205651.png,4c4d2c1c75592c98a8935e88af7d8c58,images/205651-00.png,725f47316b1068099d122fe2b2c13c6e,"Anne Spencer, Countess of Sunderland (1683–1716)",David Le Marchand,"(174, 158, 137)",#ae9e89,174,158,137,165,155,141,#a59b8d,-0.82857,-0.13514,-0.89535,-0.09302,-0.89285,-0.09015,Cluster 1
1059,437332,https://collectionapi.metmuseum.org/public/collection/v1/objects/437332,https://images.metmuseum.org/CRDImages/ep/original/DT1452.jpg,unprocessed/image-437332.png,c5783c4c46408797bfe4c691b593e92c,images/437332-00.png,5e6e84d27db556ff090d5f42a5ec6ac3,Girl with Cherries,Marco d'Oggiono,"(75, 60, 38)",#4b3c26,75,60,38,54,46,26,#362e1a,-1,-0.13514,-0.9186,-0.02326,-0.93792,-0.01492,Cluster 1
1060,10836,https://collectionapi.metmuseum.org/public/collection/v1/objects/10836,https://images.metmuseum.org/CRDImages/ad/original/ap66.242.20.jpg,unprocessed/image-10836.png,15842cb377e65dc5bb1f45fdb0f73729,images/10836-00.png,b227f001e1162e3de34efe9638877f03,Mrs. Williams,Ralph E. W. Earl,"(125, 125, 125)",#7d7d7d,125,125,125,125,125,125,#7d7d7d,0.42857,-0.83784,0.17442,-1,0.18422,-0.98199,Cluster 6
1061,248501,https://collectionapi.metmuseum.org/public/collection/v1/objects/248501,https://images.metmuseum.org/CRDImages/gr/original/DT375020.jpg,unprocessed/image-248501.png,9cdd59a1908abc6fd264bf44e33e5541,images/248501-00.png,d0ecc24dfb3aec6811526eb083ed14c5,Marble capital and finial in the form of a sphinx,,"(120, 100, 86)",#786456,120,100,86,117,107,79,#756b4f,-1,-0.40541,-0.97674,-0.12791,-0.97685,-0.12593,Cluster 1
1062,469927,https://collectionapi.metmuseum.org/public/collection/v1/objects/469927,https://images.metmuseum.org/CRDImages/cl/original/DP102908.jpg,unprocessed/image-469927.png,c0d6990d0578d31764491fe86ec9f618,images/469927-00.png,c1cf7a35c976732b6c4f364947f4e0a0,Head of an Angel (?),,"(119, 107, 94)",#776b5e,119,107,94,125,100,83,#7d6453,-0.65714,-0.18919,-0.89535,-0.06977,-0.88539,-0.09137,Cluster 1
1063,13196,https://collectionapi.metmuseum.org/public/collection/v1/objects/13196,https://images.metmuseum.org/CRDImages/ad/original/ap24.109.82.jpg,unprocessed/image-13196.png,3bbcdf14711597b7b327c8293fde100c,images/13196-00.png,3a61630dcb29389c74f7a55d85464dc5,George Washington,Adolph Ulrich Wertmuller,"(103, 92, 77)",#675c4d,103,92,77,118,84,78,#76544e,0.71429,-0.02703,0.73256,-0.39535,0.71921,-0.39031,Cluster 4
1064,437390,https://collectionapi.metmuseum.org/public/collection/v1/objects/437390,https://images.metmuseum.org/CRDImages/ep/original/DP145913.jpg,unprocessed/image-437390.png,b6edc7a2387877f04183f724d2fa0767,images/437390-00.png,f89732fef34555f9ffb9fe899e1b686d,Portrait of a Woman,Rembrandt (Rembrandt van Rijn),"(97, 81, 60)",#61513c,97,81,60,98,68,53,#624435,-0.54286,0.51351,-0.02326,0.43023,-0.02416,0.42053,Cluster 3
